Iteration no,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,,,
168,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,167,17.58921553
169,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,168,17.58921553
170,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,169,17.58921553
171,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,170,17.58921553
172,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,171,17.58921553
173,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,172,17.58921553
174,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,173,17.58921553
175,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,174,17.58921553
176,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,175,17.58921553
177,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,176,17.58921553
178,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,177,17.58921553
179,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,178,17.58921553
180,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,179,17.58921553
181,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,180,17.58921553
182,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,181,17.58921553
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,182,17.58921553
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,183,17.58921553
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,18.53448595,,,,,,,,,,,,,,,,,184,18.06185074
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,185,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,186,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,187,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,188,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,189,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,190,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,191,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,192,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,193,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,194,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,195,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,196,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,197,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,198,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,199,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,200,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,201,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,202,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,203,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,204,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,205,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,206,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,207,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,208,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,209,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,210,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,211,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,212,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,213,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,214,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,215,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,216,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,217,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,218,18.04555297
,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,18.53448595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.35542962,,,,,,,,,,,,,,,,,,,,,,,,,,,219,18.04555297
